,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,20,100,3,27.702859818935394,0.5416666666666666,1,12,7,4
1,400,20,100,3,28.18749338388443,0.7083333333333334,1,16,4,3
2,400,20,100,3,32.752995401620865,0.6666666666666666,0,16,8,0
3,400,20,100,3,32.33693486452103,0.5833333333333334,3,11,5,5
4,400,20,100,3,34.302518635988235,0.625,0,15,9,0
5,400,20,100,3,37.85647317767143,0.75,0,18,6,0
6,400,20,100,3,34.82532250881195,0.7083333333333334,0,17,6,1
7,400,20,100,3,36.51539933681488,0.7083333333333334,0,17,7,0
8,400,20,100,3,34.1500289440155,0.75,0,18,6,0
9,400,20,100,3,38.031870633363724,0.75,0,18,6,0
10,400,20,100,3,37.30712494254112,0.75,0,18,6,0
11,400,20,100,3,34.747083485126495,0.5416666666666666,0,13,11,0
12,400,20,100,3,33.46864855289459,0.75,0,18,6,0
13,400,20,100,3,31.22821056842804,0.75,4,14,3,3
14,400,20,100,3,36.96946781873703,0.75,1,17,4,2
