,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,16,100,3,23.731694996356964,0.625,2,13,8,1
1,400,16,100,3,36.47748026251793,0.6666666666666666,0,16,8,0
2,400,16,100,3,36.20713263750076,0.625,2,13,3,6
3,400,16,100,3,34.90259999036789,0.7083333333333334,0,17,7,0
4,400,16,100,3,39.68287244439125,0.75,0,18,6,0
5,400,16,100,3,36.30824053287506,0.7083333333333334,0,17,7,0
6,400,16,100,3,38.202963292598724,0.6666666666666666,0,16,8,0
7,400,16,100,3,30.86350905895233,0.5416666666666666,0,13,11,0
8,400,16,100,3,21.49819791316986,0.5,5,7,4,8
9,400,16,100,3,31.200362503528595,0.4583333333333333,4,7,2,11
10,400,16,100,3,31.763132095336914,0.75,0,18,6,0
11,400,16,100,3,2.2311887741088867,0.375,0,9,4,11
12,400,16,100,3,38.52060425281525,0.75,0,18,6,0
13,400,16,100,3,37.63561791181564,0.75,0,18,6,0
14,400,16,100,3,37.01931753754616,0.75,0,18,6,0
