,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,14,100,3,33.00463676452637,0.6666666666666666,0,16,8,0
1,400,14,100,3,31.047794431447983,0.75,0,18,6,0
2,400,14,100,3,34.501874677836895,0.4166666666666667,3,7,5,9
3,400,14,100,3,35.84689435362816,0.7083333333333334,0,17,7,0
4,400,14,100,3,37.32301592826843,0.6666666666666666,0,16,8,0
5,400,14,100,3,29.24007621407509,0.4166666666666667,2,8,7,7
6,400,14,100,3,30.138997733592987,0.5833333333333334,0,14,10,0
7,400,14,100,3,37.56010326743126,0.75,2,16,4,2
8,400,14,100,3,37.77736532688141,0.6666666666666666,0,16,8,0
9,400,14,100,3,6.429747313261032,0.4166666666666667,1,9,3,11
10,400,14,100,3,40.4439622759819,0.8333333333333334,0,20,4,0
11,400,14,100,3,31.409340918064117,0.7083333333333334,2,15,4,3
12,400,14,100,3,31.078710675239563,0.5,0,12,12,0
13,400,14,100,3,9.073414206504822,0.4583333333333333,4,7,4,9
14,400,14,100,3,39.18888008594513,0.75,0,18,6,0
