,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,17,100,3,36.00885619223118,0.625,0,15,9,0
1,400,17,100,3,26.41016936302185,0.4583333333333333,1,10,7,6
2,400,17,100,3,39.25141564011574,0.7916666666666666,5,14,1,4
3,400,17,100,3,34.42126193642616,0.625,0,15,9,0
4,400,17,100,3,13.34735219925642,0.5833333333333334,3,11,4,6
5,400,17,100,3,32.5500682592392,0.8333333333333334,3,17,2,2
6,400,17,100,3,32.07657501101494,0.625,1,14,8,1
7,400,17,100,3,37.04005992412567,0.6666666666666666,0,16,8,0
8,400,17,100,3,32.93139111995697,0.5416666666666666,1,12,5,6
9,400,17,100,3,31.33071956038475,0.5416666666666666,1,12,7,4
10,400,17,100,3,30.139662206172943,0.4583333333333333,0,11,13,0
11,400,17,100,3,34.512775242328644,0.5416666666666666,2,11,4,7
12,400,17,100,3,28.267884701490402,0.5416666666666666,0,13,11,0
13,400,17,100,3,32.64304634928703,0.4583333333333333,3,8,5,8
14,400,17,100,3,39.493845112621784,0.7916666666666666,0,19,2,3
