,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,25,100,3,37.54379642009735,0.75,0,18,6,0
1,400,25,100,3,36.317586213350296,0.4166666666666667,3,7,5,9
2,400,25,100,3,29.95651078224182,0.5416666666666666,2,11,4,7
3,400,25,100,3,30.972489297389984,0.5,1,11,4,8
4,400,25,100,3,32.52716526389122,0.5833333333333334,0,14,9,1
5,400,25,100,3,27.20944482088089,0.7083333333333334,0,17,7,0
6,400,25,100,3,35.34261117875576,0.6666666666666666,2,14,5,3
7,400,25,100,3,39.11343786120415,0.7083333333333334,0,17,7,0
8,400,25,100,3,36.4342497959733,0.7083333333333334,0,17,7,0
9,400,25,100,3,38.47071769833565,0.6666666666666666,0,16,8,0
10,400,25,100,3,33.09250098466873,0.4583333333333333,4,7,1,12
11,400,25,100,3,30.31460392475128,0.625,0,15,9,0
12,400,25,100,3,39.18389439582825,0.75,0,18,6,0
13,400,25,100,3,26.928456902503967,0.625,0,15,9,0
14,400,25,100,3,36.28503403067589,0.6666666666666666,0,16,8,0
