,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,22,100,3,35.41968736052513,0.6666666666666666,2,14,3,5
1,400,22,100,3,34.391798704862595,0.625,1,14,5,4
2,400,22,100,3,36.78707534074783,0.7083333333333334,2,15,5,2
3,400,22,100,3,32.87023890018463,0.6666666666666666,5,11,1,7
4,400,22,100,3,29.073171138763428,0.5833333333333334,1,13,6,4
5,400,22,100,3,36.76632308959961,0.375,1,8,5,10
6,400,22,100,3,29.311926126480103,0.4583333333333333,3,8,3,10
7,400,22,100,3,38.80666780471802,0.75,0,18,6,0
8,400,22,100,3,36.68684911727905,0.625,2,13,3,6
9,400,22,100,3,29.59815014898777,0.5416666666666666,6,7,1,10
10,400,22,100,3,36.58702030777931,0.6666666666666666,0,16,8,0
11,400,22,100,3,33.38520923256874,0.5833333333333334,0,14,10,0
12,400,22,100,3,37.04230111837387,0.6666666666666666,0,16,8,0
13,400,22,100,3,33.94091832637787,0.5833333333333334,0,14,10,0
14,400,22,100,3,34.46314933896065,0.625,0,15,9,0
