,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,12,100,3,25.065394431352615,0.5416666666666666,3,10,9,2
1,400,12,100,3,4.047138229012489,0.625,2,13,7,2
2,400,12,100,3,34.17665308713913,0.5416666666666666,6,7,2,9
3,400,12,100,3,34.92279973626137,0.625,1,14,4,5
4,400,12,100,3,35.64763814210892,0.6666666666666666,0,16,8,0
5,400,12,100,3,35.62639097869396,0.75,0,18,6,0
6,400,12,100,3,33.30995309352875,0.6666666666666666,0,16,8,0
7,400,12,100,3,37.080750197172165,0.75,0,18,6,0
8,400,12,100,3,0.005543231964111328,0.625,1,14,6,3
9,400,12,100,3,30.303675323724747,0.5416666666666666,0,13,7,4
10,400,12,100,3,31.957713961601257,0.625,0,15,9,0
11,400,12,100,3,33.3937012553215,0.6666666666666666,7,9,1,7
12,400,12,100,3,7.284731239080429,0.5,2,10,3,9
13,400,12,100,3,33.32770624756813,0.5416666666666666,0,13,11,0
14,400,12,100,3,33.53489148616791,0.5833333333333334,0,14,10,0
