,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,18,100,3,37.66557615995407,0.6666666666666666,0,16,8,0
1,400,18,100,3,39.78068348765373,0.875,0,21,3,0
2,400,18,100,3,29.409839898347855,0.5416666666666666,3,10,8,3
3,400,18,100,3,37.44893895089626,0.75,0,18,6,0
4,400,18,100,3,39.76967769861221,0.875,0,21,3,0
5,400,18,100,3,32.53684049844742,0.625,3,12,3,6
6,400,18,100,3,29.032443642616272,0.625,0,15,9,0
7,400,18,100,3,29.16750004887581,0.5,1,11,9,3
8,400,18,100,3,28.812213897705078,0.5416666666666666,1,12,10,1
9,400,18,100,3,31.346165597438812,0.625,3,12,4,5
10,400,18,100,3,32.77799241244793,0.75,0,18,6,0
11,400,18,100,3,35.040270268917084,0.6666666666666666,0,16,8,0
12,400,18,100,3,37.67084297537804,0.6666666666666666,0,16,8,0
13,400,18,100,3,37.21045833826065,0.7083333333333334,0,17,7,0
14,400,18,100,3,32.18498757481575,0.5833333333333334,4,10,1,9
