,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,100,1,300,2,0.028400182723999023,0.7083333333333334,2,15,3,4
1,100,1,300,2,0.04575765132904053,0.75,3,15,1,5
2,100,1,300,2,0.04976034164428711,0.4583333333333333,1,10,8,5
3,100,1,300,2,0.026952505111694336,0.5833333333333334,1,13,4,6
4,100,1,300,2,0.028185129165649414,0.5416666666666666,3,10,4,7
5,100,1,300,2,1.5853350162506104,0.4166666666666667,4,6,5,9
6,100,1,300,2,0.047600626945495605,0.5,2,10,1,11
7,100,1,300,2,0.026140213012695312,0.5,3,9,3,9
8,100,1,300,2,0.06411337852478027,0.4583333333333333,3,8,5,8
9,100,1,300,2,0.02854609489440918,0.4583333333333333,0,11,5,8
