,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,250,1,300,2,0.06338310241699219,0.4583333333333333,1,10,5,8
1,250,1,300,2,0.020363807678222656,0.5833333333333334,3,11,2,8
2,250,1,300,2,0.06884562969207764,0.5833333333333334,3,11,3,7
3,250,1,300,2,0.020378828048706055,0.5416666666666666,3,10,2,9
4,250,1,300,2,0.02071380615234375,0.7083333333333334,1,16,7,0
5,250,1,300,2,0.010260343551635742,0.5,5,7,3,9
6,250,1,300,2,0.019579410552978516,0.6666666666666666,1,15,6,2
7,250,1,300,2,0.019112586975097656,0.625,3,12,7,2
8,250,1,300,2,0.020044326782226562,0.5416666666666666,3,10,7,4
9,250,1,300,2,1.5677433609962463,0.5833333333333334,2,12,3,7
