,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,3000,1,300,2,0.0008301734924316406,0.5833333333333334,4,10,3,7
1,3000,1,300,2,1.5559558868408203,0.4583333333333333,2,9,4,9
2,3000,1,300,2,0.004957675933837891,0.5416666666666666,3,10,3,8
3,3000,1,300,2,0.0008571147918701172,0.5416666666666666,4,9,3,8
4,3000,1,300,2,0.0013582706451416016,0.3333333333333333,0,8,7,9
5,3000,1,300,2,0.0017747879028320312,0.7083333333333334,6,11,4,3
6,3000,1,300,2,0.0008740425109863281,0.625,5,10,2,7
7,3000,1,300,2,0.0007889270782470703,0.5,4,8,7,5
8,3000,1,300,2,0.0008397102355957031,0.5416666666666666,2,11,7,4
9,3000,1,300,2,1.5577990412712097,0.5416666666666666,2,11,5,6
