,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,500,1,300,2,0.00502324104309082,0.5833333333333334,1,13,4,6
1,500,1,300,2,1.5527696013450623,0.7083333333333334,4,13,5,2
2,500,1,300,2,0.03258085250854492,0.7083333333333334,4,13,4,3
3,500,1,300,2,0.005525350570678711,0.625,4,11,3,6
4,500,1,300,2,0.010268926620483398,0.625,3,12,6,3
5,500,1,300,2,2.1159058213233948,0.375,0,9,10,5
6,500,1,300,2,0.010692596435546875,0.6666666666666666,2,14,6,2
7,500,1,300,2,0.0052280426025390625,0.4583333333333333,4,7,4,9
8,500,1,300,2,0.006414651870727539,0.625,3,12,2,7
9,500,1,300,2,0.005125761032104492,0.5416666666666666,1,12,5,6
