,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,2000,1,300,2,0.007653474807739258,0.5833333333333334,2,12,7,3
1,2000,1,300,2,0.007737159729003906,0.5833333333333334,1,13,7,3
2,2000,1,300,2,0.0013842582702636719,0.6666666666666666,3,13,6,2
3,2000,1,300,2,0.0024499893188476562,0.4583333333333333,3,8,2,11
4,2000,1,300,2,0.0012612342834472656,0.5,2,10,8,4
5,2000,1,300,2,0.0012502670288085938,0.625,3,12,3,6
6,2000,1,300,2,0.0012335777282714844,0.5833333333333334,4,10,3,7
7,2000,1,300,2,0.001239776611328125,0.3333333333333333,1,7,5,11
8,2000,1,300,2,1.556347668170929,0.5,2,10,2,10
9,2000,1,300,2,0.002187013626098633,0.2916666666666667,2,5,6,11
