,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,1000,1,300,2,0.002586841583251953,0.7083333333333334,5,12,3,4
1,1000,1,300,2,0.003196239471435547,0.5,4,8,3,9
2,1000,1,300,2,0.0031261444091796875,0.625,3,12,5,4
3,1000,1,300,2,0.002667665481567383,0.4583333333333333,3,8,8,5
4,1000,1,300,2,0.0027055740356445312,0.5833333333333334,5,9,2,8
5,1000,1,300,2,0.005348920822143555,0.625,2,13,3,6
6,1000,1,300,2,0.0026068687438964844,0.5416666666666666,2,11,5,6
7,1000,1,300,2,0.0026030540466308594,0.625,1,14,5,4
8,1000,1,300,2,1.5575703382492065,0.5,2,10,11,1
9,1000,1,300,2,0.00496673583984375,0.625,2,13,4,5
