,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,17,100,3,26.094291299581528,0.5,0,12,11,1
1,400,17,100,3,13.952810823917389,0.75,2,16,5,1
2,400,17,100,3,28.751698851585388,0.5416666666666666,0,13,6,5
3,400,17,100,3,36.91742578148842,0.625,4,11,3,6
4,400,17,100,3,38.688906878232956,0.375,3,6,2,13
5,400,17,100,3,30.794854700565338,0.4583333333333333,3,8,0,13
6,400,17,100,3,38.32200539112091,0.6666666666666666,0,16,8,0
7,400,17,100,3,33.31454908847809,0.75,0,18,6,0
8,400,17,100,3,23.036116391420364,0.5416666666666666,0,13,9,2
9,400,17,100,3,33.52713403105736,0.5833333333333334,4,10,1,9
10,400,17,100,3,35.58170133829117,0.6666666666666666,0,16,8,0
11,400,17,100,3,28.00218766927719,0.625,1,14,7,2
12,400,17,100,3,29.582161128520966,0.75,0,18,6,0
13,400,17,100,3,26.89962200820446,0.5416666666666666,0,13,11,0
14,400,17,100,3,34.72572174668312,0.7083333333333334,0,17,7,0
