,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,10,100,3,0.004533290863037109,0.4166666666666667,6,4,6,8
1,400,10,100,3,35.806811928749084,0.375,7,2,0,15
2,400,10,100,3,36.63342188298702,0.7083333333333334,0,17,7,0
3,400,10,100,3,11.135827153921127,0.4583333333333333,2,9,5,8
4,400,10,100,3,35.05186326801777,0.5833333333333334,2,12,6,4
5,400,10,100,3,0.00559544563293457,0.6666666666666666,4,12,5,3
6,400,10,100,3,28.60467368364334,0.625,1,14,9,0
7,400,10,100,3,0.006850242614746094,0.625,3,12,6,3
8,400,10,100,3,37.73113256692886,0.7083333333333334,0,17,7,0
9,400,10,100,3,0.00735020637512207,0.5833333333333334,3,11,3,7
10,400,10,100,3,41.29216676950455,0.875,0,21,3,0
11,400,10,100,3,34.50934827327728,0.625,0,15,9,0
12,400,10,100,3,29.30841425061226,0.5,2,10,1,11
13,400,10,100,3,0.01182699203491211,0.7083333333333334,3,14,1,6
14,400,10,100,3,40.755013182759285,0.625,0,15,9,0
