,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,21,100,3,37.26492387056351,0.6666666666666666,0,16,8,0
1,400,21,100,3,34.510035902261734,0.625,0,15,9,0
2,400,21,100,3,32.25331950187683,0.5,6,6,0,12
3,400,21,100,3,31.936672061681747,0.625,1,14,5,4
4,400,21,100,3,33.26998746395111,0.7916666666666666,2,17,4,1
5,400,21,100,3,35.61192899942398,0.7083333333333334,0,17,7,0
6,400,21,100,3,34.933329448103905,0.625,0,15,9,0
7,400,21,100,3,37.73201560974121,0.7916666666666666,0,19,5,0
8,400,21,100,3,27.180949449539185,0.6666666666666666,1,15,3,5
9,400,21,100,3,30.870694398880005,0.5833333333333334,4,10,5,5
10,400,21,100,3,37.25892126560211,0.7916666666666666,0,19,5,0
11,400,21,100,3,35.72781112790108,0.625,0,15,9,0
12,400,21,100,3,37.15496927499771,0.6666666666666666,0,16,6,2
13,400,21,100,3,32.93162140250206,0.625,0,15,9,0
14,400,21,100,3,29.672251135110855,0.5,0,12,7,5
