,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,7,100,3,0.017971277236938477,0.625,4,11,3,6
1,400,7,100,3,32.79004484415054,0.4583333333333333,6,5,0,13
2,400,7,100,3,0.004761457443237305,0.4166666666666667,4,6,7,7
3,400,7,100,3,0.009472131729125977,0.75,2,16,3,3
4,400,7,100,3,0.004454135894775391,0.4583333333333333,3,8,5,8
5,400,7,100,3,0.004210948944091797,0.5416666666666666,5,8,8,3
6,400,7,100,3,36.078558564186096,0.6666666666666666,0,16,8,0
7,400,7,100,3,30.336158990859985,0.5,8,4,0,12
8,400,7,100,3,40.34488508105278,0.7916666666666666,0,19,5,0
9,400,7,100,3,0.0042591094970703125,0.4583333333333333,1,10,2,11
10,400,7,100,3,0.00405120849609375,0.3333333333333333,1,7,5,11
11,400,7,100,3,0.009502410888671875,0.5,2,10,4,8
12,400,7,100,3,0.03714907169342041,0.5416666666666666,2,11,4,7
13,400,7,100,3,0.004913806915283203,0.5,1,11,6,6
14,400,7,100,3,0.005045413970947266,0.75,5,13,5,1
