,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,12,100,3,30.004246294498444,0.625,0,15,6,3
1,400,12,100,3,33.60924610495567,0.5833333333333334,0,14,10,0
2,400,12,100,3,30.019579708576202,0.7083333333333334,4,13,3,4
3,400,12,100,3,4.228917956352234,0.5833333333333334,4,10,2,8
4,400,12,100,3,36.677244037389755,0.6666666666666666,0,16,7,1
5,400,12,100,3,23.202221870422363,0.5,0,12,10,2
6,400,12,100,3,37.14138114452362,0.75,0,18,6,0
7,400,12,100,3,32.89615774154663,0.375,3,6,3,12
8,400,12,100,3,0.0036368370056152344,0.4583333333333333,3,8,5,8
9,400,12,100,3,23.229216873645782,0.625,4,11,6,3
10,400,12,100,3,3.3317490816116333,0.625,5,10,3,6
11,400,12,100,3,36.46645498275757,0.7083333333333334,0,17,7,0
12,400,12,100,3,0.006347179412841797,0.5416666666666666,3,10,6,5
13,400,12,100,3,23.83184039592743,0.7083333333333334,0,17,5,2
14,400,12,100,3,1.6207518577575684,0.6666666666666666,2,14,5,3
