,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,4,100,3,0.0040569305419921875,0.5833333333333334,1,13,6,4
1,400,4,100,3,0.005769252777099609,0.625,4,11,6,3
2,400,4,100,3,0.03771853446960449,0.5416666666666666,5,8,4,7
3,400,4,100,3,0.004065036773681641,0.5,4,8,3,9
4,400,4,100,3,0.004452228546142578,0.5,1,11,5,7
5,400,4,100,3,0.006430864334106445,0.5,1,11,5,7
6,400,4,100,3,0.0046880245208740234,0.5833333333333334,3,11,3,7
7,400,4,100,3,0.007401943206787109,0.375,0,9,7,8
8,400,4,100,3,0.0061986446380615234,0.5,3,9,2,10
9,400,4,100,3,0.006226539611816406,0.5833333333333334,4,10,1,9
10,400,4,100,3,0.004385471343994141,0.375,2,7,4,11
11,400,4,100,3,0.006250619888305664,0.5416666666666666,3,10,5,6
12,400,4,100,3,0.004671812057495117,0.5416666666666666,3,10,5,6
13,400,4,100,3,0.0064661502838134766,0.6666666666666666,0,16,6,2
14,400,4,100,3,0.004306316375732422,0.5833333333333334,1,13,7,3
