,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,8,100,3,15.408377140760422,0.625,6,9,3,6
1,400,8,100,3,35.880496233701706,0.5833333333333334,0,14,10,0
2,400,8,100,3,0.004122734069824219,0.20833333333333334,1,4,6,13
3,400,8,100,3,7.273027181625366,0.625,3,12,4,5
4,400,8,100,3,18.04307358711958,0.5416666666666666,2,11,8,3
5,400,8,100,3,4.208661794662476,0.5,2,10,3,9
6,400,8,100,3,4.233557462692261,0.625,3,12,5,4
7,400,8,100,3,0.010871410369873047,0.625,3,12,4,5
8,400,8,100,3,0.004622936248779297,0.4583333333333333,2,9,5,8
9,400,8,100,3,27.824208110570908,0.6666666666666666,1,15,7,1
10,400,8,100,3,0.004488945007324219,0.5833333333333334,3,11,5,5
11,400,8,100,3,34.00091591477394,0.5833333333333334,0,14,10,0
12,400,8,100,3,4.7521089017391205,0.5,3,9,9,3
13,400,8,100,3,17.096700564026833,0.5,6,6,3,9
14,400,8,100,3,0.046761512756347656,0.4583333333333333,2,9,5,8
