,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,11,100,3,0.0710906982421875,0.5416666666666666,2,11,7,4
1,400,11,100,3,0.01687788963317871,0.5416666666666666,5,8,2,9
2,400,11,100,3,20.997115284204483,0.7083333333333334,3,14,3,4
3,400,11,100,3,32.3354090154171,0.5833333333333334,0,14,10,0
4,400,11,100,3,37.77935203909874,0.7916666666666666,0,19,5,0
5,400,11,100,3,29.473585069179535,0.6666666666666666,2,14,4,4
6,400,11,100,3,36.41580271720886,0.6666666666666666,0,16,8,0
7,400,11,100,3,0.02393937110900879,0.4583333333333333,3,8,8,5
8,400,11,100,3,9.776491731405258,0.5833333333333334,2,12,5,5
9,400,11,100,3,14.202329220250249,0.5,2,10,5,7
10,400,11,100,3,36.35663694143295,0.8333333333333334,0,20,4,0
11,400,11,100,3,35.97180116176605,0.625,0,15,9,0
12,400,11,100,3,0.004290103912353516,0.5,3,9,4,8
13,400,11,100,3,27.810934007167816,0.6666666666666666,0,16,8,0
14,400,11,100,3,4.939973473548889,0.625,1,14,5,4
