,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,14,100,3,35.57004204392433,0.7083333333333334,0,17,7,0
1,400,14,100,3,32.39849427342415,0.75,1,17,6,0
2,400,14,100,3,36.308807373046875,0.7083333333333334,0,17,7,0
3,400,14,100,3,34.28791481256485,0.5833333333333334,0,14,10,0
4,400,14,100,3,0.006589651107788086,0.5416666666666666,3,10,5,6
5,400,14,100,3,29.027145385742188,0.5,5,7,4,8
6,400,14,100,3,36.969609051942825,0.75,0,18,6,0
7,400,14,100,3,36.887735947966576,0.5833333333333334,1,13,4,6
8,400,14,100,3,35.11331582069397,0.6666666666666666,4,12,4,4
9,400,14,100,3,28.751496359705925,0.6666666666666666,3,13,4,4
10,400,14,100,3,30.991551756858826,0.6666666666666666,0,16,6,2
11,400,14,100,3,5.104572273790836,0.5416666666666666,5,8,5,6
12,400,14,100,3,2.163651943206787,0.625,3,12,6,3
13,400,14,100,3,35.55011427402496,0.75,0,18,6,0
14,400,14,100,3,34.676659286022186,0.6666666666666666,0,16,8,0
