,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,22,100,3,32.67477411031723,0.7083333333333334,0,17,7,0
1,400,22,100,3,31.460151612758636,0.625,2,13,5,4
2,400,22,100,3,35.12441843748093,0.7083333333333334,0,17,7,0
3,400,22,100,3,37.83922025561333,0.6666666666666666,0,16,8,0
4,400,22,100,3,32.542440474033356,0.5833333333333334,4,10,4,6
5,400,22,100,3,36.39479798078537,0.6666666666666666,0,16,8,0
6,400,22,100,3,29.766083627939224,0.7083333333333334,5,12,3,4
7,400,22,100,3,32.272965267300606,0.5833333333333334,0,14,10,0
8,400,22,100,3,31.607201099395752,0.5416666666666666,2,11,5,6
9,400,22,100,3,31.464223831892014,0.6666666666666666,0,16,4,4
10,400,22,100,3,32.119306802749634,0.625,4,11,1,8
11,400,22,100,3,31.406018555164337,0.6666666666666666,0,16,8,0
12,400,22,100,3,32.324397563934326,0.625,0,15,9,0
13,400,22,100,3,34.57459557056427,0.5833333333333334,3,11,3,7
14,400,22,100,3,31.67635989189148,0.5833333333333334,4,10,6,4
