,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,1,100,3,0.006332874298095703,0.5833333333333334,1,13,5,5
1,400,1,100,3,0.005986213684082031,0.5833333333333334,2,12,6,4
2,400,1,100,3,0.03090047836303711,0.4166666666666667,1,9,4,10
3,400,1,100,3,0.004775047302246094,0.5416666666666666,3,10,5,6
4,400,1,100,3,0.006649494171142578,0.5416666666666666,3,10,4,7
5,400,1,100,3,0.0050258636474609375,0.5833333333333334,6,8,2,8
6,400,1,100,3,0.006478071212768555,0.6666666666666666,4,12,6,2
7,400,1,100,3,0.005762338638305664,0.5416666666666666,4,9,7,4
8,400,1,100,3,0.006612062454223633,0.625,0,15,6,3
9,400,1,100,3,0.0049896240234375,0.7083333333333334,7,10,5,2
10,400,1,100,3,0.0063169002532958984,0.5416666666666666,0,13,6,5
11,400,1,100,3,0.006333827972412109,0.625,2,13,7,2
12,400,1,100,3,0.006089925765991211,0.5416666666666666,1,12,9,2
13,400,1,100,3,0.009248495101928711,0.4583333333333333,3,8,5,8
14,400,1,100,3,0.005353689193725586,0.375,1,8,6,9
