,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,9,100,3,10.454828441143036,0.6666666666666666,3,13,7,1
1,400,9,100,3,1.6072219014167786,0.5416666666666666,3,10,7,4
2,400,9,100,3,0.004298686981201172,0.5833333333333334,1,13,8,2
3,400,9,100,3,0.008939027786254883,0.5,4,8,6,6
4,400,9,100,3,61.97733533382416,0.4166666666666667,6,4,0,14
5,400,9,100,3,40.70985673367977,0.7916666666666666,0,19,5,0
6,400,9,100,3,25.254314817488194,0.5,1,11,5,7
7,400,9,100,3,0.007844090461730957,0.5833333333333334,3,11,5,5
8,400,9,100,3,4.412702798843384,0.5,2,10,3,9
9,400,9,100,3,3.988741397857666,0.375,3,6,7,8
10,400,9,100,3,0.00793600082397461,0.6666666666666666,8,8,2,6
11,400,9,100,3,33.4649812579155,0.625,0,15,9,0
12,400,9,100,3,33.88649499416351,0.4583333333333333,8,3,1,12
13,400,9,100,3,32.30234518647194,0.625,0,15,9,0
14,400,9,100,3,36.09425574541092,0.6666666666666666,0,16,8,0
