,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,5,100,3,0.005346775054931641,0.5833333333333334,3,11,4,6
1,400,5,100,3,0.004207611083984375,0.4166666666666667,1,9,8,6
2,400,5,100,3,0.0049059391021728516,0.4583333333333333,5,6,3,10
3,400,5,100,3,0.00710749626159668,0.4583333333333333,4,7,1,12
4,400,5,100,3,0.0069506168365478516,0.5416666666666666,2,11,2,9
5,400,5,100,3,0.006218910217285156,0.5416666666666666,2,11,5,6
6,400,5,100,3,0.008330583572387695,0.5833333333333334,3,11,5,5
7,400,5,100,3,0.005532503128051758,0.4583333333333333,0,11,7,6
8,400,5,100,3,0.004580497741699219,0.5416666666666666,2,11,6,5
9,400,5,100,3,0.005951404571533203,0.5833333333333334,3,11,3,7
10,400,5,100,3,0.004403591156005859,0.5416666666666666,4,9,6,5
11,400,5,100,3,0.004395961761474609,0.625,2,13,5,4
12,400,5,100,3,0.005782365798950195,0.5833333333333334,2,12,5,5
13,400,5,100,3,3.532183885574341,0.5416666666666666,2,11,8,3
14,400,5,100,3,0.006227254867553711,0.5833333333333334,0,14,7,3
