,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,24,100,3,39.25746327638626,0.625,3,12,3,6
1,400,24,100,3,35.07665868103504,0.6666666666666666,0,16,8,0
2,400,24,100,3,37.419802069664,0.5,0,12,12,0
3,400,24,100,3,39.86424678564072,0.75,0,18,6,0
4,400,24,100,3,37.76622602343559,0.75,0,18,6,0
5,400,24,100,3,35.05717423558235,0.625,0,15,9,0
6,400,24,100,3,32.979137659072876,0.5833333333333334,5,9,0,10
7,400,24,100,3,37.10759073495865,0.7916666666666666,0,19,5,0
8,400,24,100,3,27.14165073633194,0.4166666666666667,1,9,5,9
9,400,24,100,3,38.50861908495426,0.6666666666666666,0,16,8,0
10,400,24,100,3,29.111828044056892,0.4583333333333333,3,8,6,7
11,400,24,100,3,30.986535727977753,0.6666666666666666,0,16,8,0
12,400,24,100,3,34.297354221343994,0.6666666666666666,0,16,8,0
13,400,24,100,3,28.1417538523674,0.6666666666666666,0,16,8,0
14,400,24,100,3,35.03236046433449,0.6666666666666666,0,16,8,0
