,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,23,100,3,31.911121368408203,0.7083333333333334,1,16,5,2
1,400,23,100,3,36.73484447598457,0.75,0,18,6,0
2,400,23,100,3,23.561061203479767,0.5833333333333334,2,12,7,3
3,400,23,100,3,27.014515191316605,0.4583333333333333,5,6,3,10
4,400,23,100,3,32.75739750266075,0.75,0,18,6,0
5,400,23,100,3,35.40282505750656,0.5833333333333334,0,14,10,0
6,400,23,100,3,35.33097030222416,0.7083333333333334,0,17,7,0
7,400,23,100,3,35.29484796524048,0.75,0,18,6,0
8,400,23,100,3,32.22303596138954,0.4166666666666667,4,6,5,9
9,400,23,100,3,38.36866897344589,0.3333333333333333,4,4,0,16
10,400,23,100,3,37.50292186439037,0.6666666666666666,0,16,8,0
11,400,23,100,3,32.278548657894135,0.5,4,8,4,8
12,400,23,100,3,29.142186731100082,0.4166666666666667,5,5,6,8
13,400,23,100,3,34.82526570558548,0.6666666666666666,0,16,8,0
14,400,23,100,3,30.395185939967632,0.4583333333333333,5,6,0,13
