,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,13,100,3,36.68655001372099,0.7916666666666666,0,19,5,0
1,400,13,100,3,35.70104029774666,0.7083333333333334,4,13,2,5
2,400,13,100,3,33.161924675107,0.5,2,10,6,6
3,400,13,100,3,33.92162501811981,0.625,0,15,9,0
4,400,13,100,3,32.33828438818455,0.625,0,15,9,0
5,400,13,100,3,26.047682464122772,0.5833333333333334,0,14,10,0
6,400,13,100,3,39.98748043179512,0.7916666666666666,0,19,5,0
7,400,13,100,3,31.267466634511948,0.625,0,15,9,0
8,400,13,100,3,30.505217641592026,0.5833333333333334,1,13,10,0
9,400,13,100,3,28.090942591428757,0.4166666666666667,2,8,3,11
10,400,13,100,3,9.141067743301392,0.4166666666666667,3,7,4,10
11,400,13,100,3,39.20848652720451,0.75,0,18,6,0
12,400,13,100,3,33.371362924575806,0.625,2,13,7,2
13,400,13,100,3,33.283620461821556,0.75,1,17,6,0
14,400,13,100,3,33.989934146404266,0.6666666666666666,2,14,3,5
