,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,16,100,3,30.739684998989105,0.5416666666666666,2,11,7,4
1,400,16,100,3,40.20575726032257,0.7916666666666666,0,19,5,0
2,400,16,100,3,35.62101650238037,0.6666666666666666,0,16,8,0
3,400,16,100,3,32.946291357278824,0.625,0,15,5,4
4,400,16,100,3,39.73968940973282,0.4583333333333333,2,9,4,9
5,400,16,100,3,34.20449249446392,0.5833333333333334,0,14,10,0
6,400,16,100,3,34.28834189474583,0.5833333333333334,0,14,10,0
7,400,16,100,3,25.584908545017242,0.5416666666666666,2,11,9,2
8,400,16,100,3,36.551208198070526,0.625,0,15,9,0
9,400,16,100,3,29.111581027507782,0.5833333333333334,0,14,10,0
10,400,16,100,3,32.35633924603462,0.5416666666666666,0,13,11,0
11,400,16,100,3,32.228487715125084,0.625,0,15,9,0
12,400,16,100,3,27.516548931598663,0.4583333333333333,2,9,2,11
13,400,16,100,3,37.54015490412712,0.5833333333333334,3,11,2,8
14,400,16,100,3,35.15944457054138,0.625,0,15,9,0
