,maxEpochs,num_layers,embeddingSize,hiddenDim,train_loss,accuracy,truePos,trueNeg,falsePos,falseNeg
0,400,5,100,3,0.0042324066162109375,0.5,4,8,3,9
1,400,5,100,3,0.006968498229980469,0.75,3,15,2,4
2,400,5,100,3,0.004294395446777344,0.6666666666666666,7,9,0,8
3,400,5,100,3,0.004217624664306641,0.5,3,9,3,9
4,400,5,100,3,0.0045528411865234375,0.5833333333333334,5,9,2,8
5,400,5,100,3,0.004136323928833008,0.4583333333333333,2,9,4,9
6,400,5,100,3,0.004195690155029297,0.625,3,12,0,9
7,400,5,100,3,0.004446983337402344,0.5,2,10,5,7
8,400,5,100,3,0.01827549934387207,0.625,1,14,6,3
9,400,5,100,3,0.004197120666503906,0.3333333333333333,1,7,7,9
10,400,5,100,3,0.005939960479736328,0.4583333333333333,1,10,9,4
11,400,5,100,3,0.03535270690917969,0.625,5,10,4,5
12,400,5,100,3,0.004324913024902344,0.625,0,15,4,5
13,400,5,100,3,0.0046994686126708984,0.5833333333333334,1,13,4,6
14,400,5,100,3,0.006128787994384766,0.4166666666666667,3,7,3,11
